,Unnamed: 0,HR1_10SCALE,HR2_1,HR2_2,HR2_3,HR2_4,HR2_5,HR3,HR4,HR5,HR7_1,HR7_2,HR7_3,STIMULUS2,STIMULUS3,PERSONAL2,MEDIA5,MEDIA6_6,MEDIA11,DEMOGRAPHIC4,DEMOGRAPHIC13
0,0,4,3,1,2,3,5,1,2,3,2,1,2,C,0,3,A,1,0,IN,0
1,1,4,3,3,4,2,4,3,2,3,2,2,1,C,1,2,E,4,2,CO,0
2,2,10,0,0,0,0,0,0,0,0,0,0,0,C,0,0,E,1,0,GA,0
3,3,5,3,3,3,3,3,0,1,2,2,2,1,C,0,0,D,1,4,IL,0
4,4,5,3,0,1,1,2,0,4,1,4,0,1,C,1,0,C,3,0,MS,0
5,5,5,5,5,5,5,5,3,3,3,3,3,3,C,1,0,B,3,4,IL,0
6,6,10,2,2,2,1,2,0,1,0,2,4,3,C,2,2,E,1,0,TX,1
7,7,10,5,5,5,5,4,4,4,4,4,4,4,B,1,3,C,5,0,WA,1
8,8,1,3,1,4,3,3,3,3,1,4,4,4,C,1,2,C,2,0,IL,1
9,9,3,2,1,0,5,4,2,1,0,3,2,1,B,2,2,D,1,0,TN,1
10,10,5,3,4,4,4,4,3,4,4,3,3,2,C,2,3,C,2,0,MN,1
11,11,5,0,3,3,4,3,3,3,3,2,2,2,A,2,2,B,3,4,GA,1
12,12,10,3,3,3,3,3,2,3,2,0,0,0,C,2,0,A,3,0,WI,0
13,13,4,0,0,0,0,0,2,2,2,0,0,0,C,0,2,E,0,0,MT,1
14,14,7,5,5,5,5,5,4,4,4,4,4,4,B,3,2,C,3,4,TX,3
15,15,1,4,4,4,4,4,3,3,3,3,0,0,C,2,2,B,2,0,CA,1
16,16,5,4,4,4,4,4,3,3,3,1,3,3,C,2,2,D,3,0,NY,1
17,17,2,0,2,3,4,4,2,0,2,3,2,0,B,1,2,D,2,0,NY,1
18,18,5,5,4,5,5,4,4,4,4,4,4,3,B,2,3,B,0,4,IN,1
19,19,10,2,3,2,3,1,1,1,2,3,3,2,B,3,1,C,2,0,FL,0
20,20,10,2,2,4,3,2,1,2,3,2,2,1,B,1,2,A,3,0,OK,1
21,21,1,1,1,3,5,5,2,1,1,2,1,2,C,2,3,B,1,0,NV,1
22,22,1,2,4,2,1,1,4,4,4,0,2,3,B,1,1,A,2,2,NY,0
23,23,10,5,4,4,4,5,4,4,4,4,4,3,B,3,1,A,1,4,NJ,2
24,24,3,1,3,4,3,3,3,2,2,0,1,3,C,2,2,C,3,3,CA,1
25,25,5,4,5,5,4,3,4,4,3,4,4,3,C,1,3,A,0,4,CA,0
26,26,8,2,3,4,5,3,4,2,4,4,3,2,C,2,1,A,3,0,AL,0
27,27,6,3,2,4,3,3,2,2,2,2,3,1,C,1,1,D,2,2,IL,1
28,28,1,1,2,3,3,3,4,1,0,4,1,0,C,0,2,C,1,0,OK,0
29,29,1,3,3,3,0,3,4,2,4,0,0,0,C,3,3,A,1,0,TX,1
30,30,5,4,5,3,3,5,3,3,3,3,4,3,A,3,2,B,2,3,TX,1
31,31,4,3,4,4,3,4,3,3,3,3,3,4,A,2,2,A,2,0,IA,0
32,32,9,3,3,4,3,3,4,4,2,2,2,2,C,2,1,A,3,0,MN,1
33,33,2,5,5,5,5,5,4,4,4,4,4,4,B,3,3,B,5,4,TX,3
34,34,1,2,2,5,5,5,4,1,1,4,4,1,B,1,2,D,4,1,KY,0
35,35,7,4,3,4,4,4,3,3,3,3,3,3,C,2,2,B,4,1,VA,1
36,36,10,4,4,4,1,2,3,2,3,3,3,1,B,2,3,D,5,4,OH,0
37,37,2,3,3,3,4,4,3,0,2,0,0,0,C,1,2,A,3,4,KY,0
38,38,2,3,3,3,4,4,3,2,3,0,0,0,B,0,2,D,2,1,OH,0
39,39,6,1,1,3,4,0,2,3,4,1,4,2,B,2,1,A,2,0,TN,1
40,40,7,4,5,5,3,5,3,4,4,4,4,3,B,2,2,A,5,0,PA,1
41,41,1,5,5,5,5,5,4,4,4,2,2,3,B,3,3,A,1,0,CA,1
42,42,10,3,3,4,4,1,4,2,3,2,2,1,C,2,3,F,2,4,AL,1
43,43,5,3,3,3,3,3,4,0,0,0,0,0,B,0,2,F,3,0,IL,1
44,44,10,5,3,5,3,3,0,2,4,2,3,3,C,0,3,E,1,4,TX,0
45,45,5,3,3,3,3,3,3,3,3,3,3,3,C,0,2,C,3,0,TX,1
46,46,10,4,4,4,4,4,3,3,3,3,3,3,C,2,2,D,2,4,KY,1
47,47,8,4,3,4,4,4,3,3,3,2,1,3,B,2,2,C,3,3,SC,2
48,48,10,2,2,5,4,4,4,2,4,4,4,4,B,2,3,A,1,0,TN,1
49,49,3,2,2,5,3,5,3,1,2,3,3,3,A,2,2,C,1,2,TX,1
50,50,2,3,4,5,3,4,3,1,3,0,0,2,A,1,3,E,1,0,NY,1
51,51,10,4,4,3,4,5,3,2,1,4,3,1,C,2,2,A,3,0,NY,0
52,52,4,4,3,4,5,5,4,2,4,3,3,0,B,1,1,D,5,0,WV,2
53,53,7,1,2,2,4,4,3,3,4,4,3,3,C,2,1,B,4,0,CA,1
54,54,8,3,4,1,3,4,3,3,3,3,4,3,B,2,3,A,5,4,PA,1
55,55,10,1,1,3,2,2,1,1,1,3,3,3,C,1,3,D,3,1,MS,0
56,56,7,4,3,4,4,5,4,3,0,2,0,1,C,0,3,D,0,0,MA,0
57,57,5,1,1,3,4,4,3,2,3,4,3,2,A,1,2,B,4,2,FL,1
58,58,8,4,5,5,5,5,4,3,4,4,4,3,A,2,2,B,2,4,NY,2
59,59,8,4,5,4,5,2,3,4,3,3,4,2,C,2,3,A,4,4,NY,2
60,60,8,3,3,5,5,5,4,3,4,3,3,3,C,2,2,D,5,3,PA,0
61,61,4,4,5,4,5,5,4,3,3,3,0,1,C,2,2,C,4,1,CA,1
62,62,8,4,2,4,2,2,3,3,3,2,2,1,C,2,3,A,3,0,VA,0
63,63,1,2,2,4,4,4,2,2,3,3,4,3,C,1,2,C,0,3,MD,2
64,64,8,3,3,3,4,4,3,2,3,0,0,0,C,0,3,D,2,2,TX,1
65,65,10,3,5,5,5,5,4,3,4,4,4,3,B,2,1,C,5,0,NJ,3
66,66,8,5,4,5,4,5,4,3,4,4,3,4,B,2,3,C,1,0,NJ,1
67,67,9,4,4,4,3,1,3,3,3,3,3,3,C,2,3,A,2,0,CA,2
68,68,2,4,5,4,4,5,3,4,4,4,3,1,A,3,2,A,1,4,NJ,2
69,69,6,3,2,3,2,5,3,3,3,4,2,2,C,1,2,C,3,2,NY,0
70,70,1,1,1,3,3,4,1,1,1,4,4,0,B,1,2,E,1,0,PA,0
71,71,3,4,4,4,4,4,3,3,3,4,4,4,B,3,3,A,1,4,NY,1
72,72,9,3,3,4,3,3,4,2,4,2,0,1,B,3,3,A,2,4,MI,1
73,73,4,3,3,3,3,3,4,4,4,1,4,4,C,1,1,D,1,4,TX,0
74,74,9,4,4,3,3,5,3,3,3,3,3,4,B,2,3,C,3,1,PA,1
75,75,1,5,5,4,5,5,4,4,4,4,3,4,A,3,3,A,5,3,FL,2
76,76,10,5,5,5,5,5,4,4,4,4,4,4,B,3,3,A,5,4,SC,3
77,77,5,5,5,5,5,5,4,4,4,4,4,4,B,3,3,D,5,4,TX,3
78,78,7,1,1,1,2,4,2,2,1,4,2,1,C,2,2,A,3,4,AL,0
79,79,10,1,1,1,1,1,1,1,1,3,4,4,B,2,2,A,2,1,TX,1
80,80,3,2,2,2,2,3,1,2,2,0,0,0,C,1,3,D,2,0,OR,0
81,81,3,4,4,4,4,4,3,3,4,0,0,0,B,3,2,F,0,4,NC,0
82,82,2,3,2,2,3,4,2,3,2,4,3,2,A,2,1,B,5,3,PA,1
83,83,9,5,4,5,4,5,4,4,4,4,3,4,B,3,3,C,4,2,NY,2
84,84,3,2,4,3,2,3,3,1,2,3,1,3,A,3,1,C,2,4,FL,1
85,85,6,5,4,4,4,5,4,4,4,4,3,4,B,3,3,A,4,4,TX,2
86,86,10,5,5,5,5,5,4,4,4,4,3,4,B,3,3,C,4,4,NJ,1
87,87,9,5,4,5,4,4,4,3,3,3,3,3,C,2,2,C,4,0,CA,1
88,88,6,3,3,4,0,0,4,2,4,1,1,2,C,0,1,A,4,1,UT,0
89,89,9,5,5,5,5,5,4,4,4,4,4,4,A,3,2,B,4,3,MN,2
90,90,10,3,4,4,4,4,4,3,4,1,1,1,B,1,1,A,2,4,OH,1
91,91,10,5,5,5,5,5,4,4,4,4,4,3,B,3,3,A,2,4,TX,2
92,92,8,5,5,4,4,4,3,3,3,0,0,0,C,0,3,A,0,0,FL,0
93,93,1,1,1,3,3,1,3,1,1,4,4,4,A,2,1,F,2,4,SC,0
94,94,1,4,5,5,5,4,3,4,4,4,3,3,C,3,2,C,4,3,NY,1
95,95,5,2,2,3,2,2,3,2,3,0,0,0,C,2,2,A,3,1,NJ,1
96,96,1,5,5,5,5,4,4,3,3,4,3,2,B,2,3,A,4,3,WA,2
97,97,9,5,4,5,5,4,4,4,4,3,4,3,A,3,2,C,5,2,CA,3
98,98,1,1,1,5,4,5,2,4,3,4,4,3,C,1,1,F,5,4,OH,0
99,99,3,1,1,4,4,2,1,1,1,3,4,2,C,1,1,F,3,0,NC,2
100,100,7,4,2,5,5,5,4,3,3,2,3,1,C,2,2,F,4,0,VA,2
101,101,1,5,4,5,5,5,4,4,4,4,3,4,B,2,2,C,4,3,CA,2
102,102,10,3,3,5,3,3,3,2,1,4,1,1,C,1,3,F,1,0,SC,0
103,103,2,3,4,4,4,4,3,3,3,1,2,2,A,2,1,C,3,3,NY,1
104,104,10,2,3,3,3,3,3,1,3,1,1,1,C,1,1,A,1,0,SC,0
105,105,1,3,5,5,5,5,4,4,4,4,4,4,C,0,0,F,5,0,WI,0
106,106,1,2,2,3,3,3,3,1,0,4,3,3,C,1,2,A,3,1,CA,0
107,107,8,5,4,3,3,5,4,4,4,4,4,3,B,3,3,A,4,4,TX,2
108,108,2,4,4,5,4,4,3,3,3,3,3,3,C,2,2,C,4,0,NY,1
109,109,1,2,2,3,4,4,4,4,4,0,4,0,C,2,1,E,3,2,IN,0
110,110,10,5,5,4,5,3,4,4,4,2,4,3,C,2,2,C,4,0,NY,3
111,111,2,3,2,2,3,2,2,2,2,3,2,2,C,1,2,D,3,3,MS,1
112,112,5,3,3,3,3,3,0,0,0,0,0,0,C,0,0,C,1,0,AZ,0
113,113,1,2,1,4,3,4,2,1,0,4,3,2,C,1,2,A,4,4,MI,0
114,114,7,2,2,3,3,3,3,3,3,3,0,0,C,0,3,A,4,0,AZ,0
115,115,2,5,4,5,4,5,4,4,3,4,3,2,A,3,2,B,0,3,CA,1
116,116,3,3,2,3,3,2,3,3,2,2,3,1,C,0,2,A,3,3,GA,1
117,117,1,2,1,4,2,4,4,3,3,3,0,1,C,1,2,A,2,0,MO,2
118,118,1,1,1,1,1,1,1,1,1,4,4,4,C,0,0,C,1,0,IL,0
119,119,2,3,0,3,3,3,2,2,2,2,2,2,C,0,1,A,1,0,GA,1
120,120,3,3,0,3,3,1,4,2,4,1,2,2,B,3,2,A,3,0,NY,0
121,121,2,3,2,4,3,3,2,2,2,3,2,3,C,1,2,B,3,0,IL,1
122,122,1,3,3,3,3,3,0,2,0,0,0,0,C,0,0,C,1,0,MS,3
123,123,10,5,5,5,5,4,2,3,0,0,2,1,C,1,2,A,2,0,TX,0
124,124,9,4,5,2,1,4,3,3,3,3,4,1,B,3,2,D,5,0,AL,2
125,125,5,5,2,3,0,1,2,1,4,2,1,0,B,1,0,C,2,4,FL,1
126,126,10,1,1,3,3,3,1,1,2,2,3,2,C,1,2,A,4,4,NJ,1
127,127,9,3,5,3,4,3,3,3,3,3,4,2,B,1,2,B,4,0,SD,1
128,128,7,3,3,4,0,1,2,3,3,3,2,1,B,2,3,C,4,0,CO,1
129,129,1,2,3,4,4,3,1,3,2,2,2,4,A,2,2,C,1,3,MS,3
130,130,10,5,5,5,5,5,4,4,4,0,4,4,C,2,3,C,5,0,NJ,1
131,131,9,5,5,3,1,3,1,4,3,3,4,4,B,3,3,D,3,0,NY,1
132,132,1,3,2,2,1,1,4,1,2,4,2,1,C,1,1,C,2,0,NY,0
133,133,2,5,5,4,3,4,4,3,3,3,4,3,B,1,0,E,2,2,NY,1
134,134,3,1,1,2,5,2,3,3,3,3,2,1,B,0,2,F,3,2,GA,3
135,135,3,1,3,4,5,4,1,4,4,4,4,2,B,2,2,A,4,4,AR,0
136,136,3,3,4,2,3,4,3,3,3,2,3,3,A,3,3,B,4,3,CA,2
137,137,1,3,2,4,5,5,3,1,3,3,4,3,C,0,2,C,2,0,CA,0
138,138,9,5,3,4,4,4,4,3,4,3,3,3,C,3,3,A,5,4,CA,2
139,139,4,3,2,1,2,2,2,2,2,1,1,2,A,2,1,B,2,3,TX,0
140,140,1,2,2,3,3,3,2,1,4,0,0,0,C,1,2,F,2,0,MN,0
141,141,9,3,3,3,3,3,0,3,3,2,2,2,C,1,2,B,0,0,NJ,1
142,142,2,3,4,5,4,3,1,2,1,0,1,2,A,1,1,C,2,0,AR,2
143,143,2,5,4,5,5,4,4,4,4,1,3,3,C,3,1,B,4,2,NY,2
144,144,4,4,5,3,5,4,4,4,4,2,4,3,B,3,2,D,2,4,MI,0
145,145,7,3,4,5,4,3,3,3,3,3,4,3,C,2,2,A,2,4,IL,2
146,146,7,4,5,4,5,3,1,2,2,3,4,3,B,3,3,A,5,4,NY,1
147,147,7,4,5,4,4,5,3,3,3,3,4,3,C,3,2,D,5,3,CA,1
148,148,1,5,4,5,5,4,4,4,4,3,2,4,C,3,2,C,3,0,IL,1
149,149,4,5,5,4,4,4,3,2,4,3,4,4,B,2,3,C,2,3,NY,1
150,150,1,1,1,1,3,1,2,1,1,4,4,4,C,3,3,C,1,4,KY,2
151,151,4,2,3,2,2,5,4,4,3,2,1,2,A,2,2,D,1,3,NY,1
152,152,2,2,2,3,1,3,2,1,2,1,1,1,A,1,0,C,2,1,VA,1
153,153,1,5,5,4,4,5,4,4,4,4,4,3,B,3,3,D,5,4,WA,0
154,154,7,4,3,3,1,2,3,3,3,2,2,3,B,2,2,D,0,0,CA,2
155,155,10,2,3,4,4,4,3,2,4,3,3,4,B,3,3,C,2,4,NY,3
156,156,9,1,2,4,4,5,3,3,4,3,3,4,C,2,2,B,3,0,CA,2
157,157,1,1,1,5,3,3,4,1,4,4,4,4,C,3,3,C,4,0,OH,2
158,158,1,5,4,5,5,5,4,4,4,4,3,4,C,3,3,C,5,0,NH,0
159,159,2,4,2,3,2,5,2,2,3,4,2,4,A,3,1,D,3,3,CA,1
160,160,5,2,1,3,3,3,3,2,2,2,2,2,A,2,2,A,3,0,NY,0
161,161,10,5,5,5,5,5,4,4,4,4,4,1,C,2,3,C,5,0,NY,2
162,162,1,2,2,1,2,2,0,0,0,2,2,2,C,0,1,D,4,1,IN,3
163,163,5,1,2,5,5,2,4,3,4,3,4,3,A,2,3,C,0,0,NY,1
164,164,2,3,1,4,3,3,4,2,1,4,3,1,C,2,1,E,4,4,WI,1
165,165,2,2,2,3,4,4,2,2,3,4,4,0,C,1,2,A,2,1,NY,0
166,166,1,2,2,4,4,5,3,3,4,2,3,3,A,3,2,A,4,3,NY,1
167,167,10,5,5,5,4,5,4,4,4,4,4,4,A,3,2,A,5,4,VA,2
168,168,9,5,4,4,5,3,4,1,2,3,2,3,B,2,3,D,4,4,MS,0
169,169,7,4,4,4,4,4,3,3,3,3,3,3,A,2,3,A,3,4,VA,2
170,170,8,2,2,3,2,2,1,2,1,2,2,0,C,1,3,A,3,2,NY,2
171,171,1,1,2,3,3,3,4,1,4,2,0,0,C,2,3,C,2,0,NY,1
172,172,6,5,4,4,4,5,3,3,3,3,3,3,B,0,1,C,3,0,GA,1
173,173,5,3,3,4,4,4,2,2,3,2,2,3,C,2,2,C,3,3,NY,1
174,174,1,3,2,3,0,0,3,1,3,3,3,2,B,1,3,C,3,0,MI,1
175,175,2,5,4,5,5,5,4,4,4,4,3,4,B,3,3,A,4,4,FL,2
176,176,4,3,3,3,3,3,0,0,0,0,0,0,C,0,3,E,1,2,GA,1
177,177,8,4,5,4,3,5,4,3,4,3,3,4,C,1,3,A,4,0,NY,1
178,178,1,2,2,3,4,5,3,1,4,3,4,3,C,0,2,A,1,4,MT,0
179,179,7,4,5,4,4,5,4,3,4,3,4,4,C,2,2,A,1,1,CA,1
180,180,1,2,3,4,2,2,2,3,2,1,2,3,A,0,1,B,2,0,MS,1
181,181,7,5,4,5,4,3,4,3,4,3,2,2,A,2,2,A,4,3,AZ,2
182,182,1,5,3,4,3,2,4,2,3,0,3,1,C,1,1,D,3,0,FL,1
183,183,5,3,2,3,0,0,2,1,2,0,0,0,A,2,2,E,3,0,FL,1
184,184,5,2,2,3,2,2,3,1,3,0,0,0,B,1,1,D,3,0,ME,1
185,185,10,3,3,3,4,4,3,1,1,3,3,2,B,2,2,C,1,0,CA,1
186,186,3,3,3,3,3,3,2,1,2,2,3,2,C,1,2,A,1,0,WV,0
187,187,8,0,0,0,0,0,0,1,2,0,0,0,C,0,1,D,2,0,WV,0
188,188,1,3,2,5,4,5,1,2,1,4,4,4,B,1,3,C,3,2,GA,1
189,189,7,3,3,3,3,3,4,3,3,2,2,1,C,2,2,D,4,0,AZ,1
190,190,2,2,1,4,3,3,0,1,1,3,0,0,B,1,3,C,2,1,NJ,0
191,191,10,4,5,5,5,4,4,4,4,3,4,4,A,3,3,C,5,3,NY,1
192,192,1,0,0,0,1,0,0,4,0,4,4,4,C,0,3,E,1,0,MI,3
193,193,10,5,5,5,5,5,4,4,4,4,4,4,C,3,3,A,5,0,CA,2
194,194,7,4,4,5,5,5,3,3,2,3,1,3,A,3,2,A,4,3,NJ,1
195,195,1,1,1,2,1,1,1,1,1,0,1,1,C,1,3,E,3,0,AZ,0
196,196,1,4,2,5,5,2,2,4,3,4,4,4,C,1,3,C,4,4,MD,0
197,197,4,4,3,3,3,3,3,3,3,3,3,3,B,2,1,C,2,0,MI,0
198,198,9,5,5,4,5,5,3,3,3,3,3,3,C,3,3,A,4,0,FL,2
199,199,9,2,2,3,1,1,3,2,2,4,4,4,A,2,1,A,3,0,NY,2
200,200,5,3,3,3,3,3,1,1,1,1,1,1,C,0,3,D,1,4,FL,0
201,201,1,3,2,2,5,5,2,1,3,1,3,3,B,3,3,A,3,1,NY,0
202,202,6,3,3,3,3,3,3,2,3,0,0,0,C,0,0,C,3,0,CT,1
203,203,3,4,3,3,2,2,1,2,2,4,4,3,A,2,3,C,3,0,FL,2
204,204,5,5,4,3,4,4,2,3,4,4,2,3,A,3,2,D,2,4,IL,0
205,205,1,1,1,2,2,2,1,1,1,0,4,0,C,1,0,E,2,3,TX,1
206,206,10,4,4,5,1,1,3,3,3,1,2,1,C,2,3,A,4,0,TX,1
207,207,10,4,4,2,3,3,2,3,2,3,2,1,C,2,0,E,1,0,NY,1
208,208,6,2,2,5,4,4,4,2,3,1,3,2,C,2,2,A,3,0,IN,1
209,209,9,5,5,5,3,3,4,4,4,4,4,3,C,1,3,D,2,0,FL,0
210,210,5,3,5,3,3,5,4,2,4,3,4,0,C,2,3,D,1,4,VA,1
211,211,6,5,4,4,5,4,4,3,3,4,3,2,B,3,3,C,3,0,AK,2
212,212,8,0,1,2,3,4,3,3,4,4,3,4,B,3,3,C,2,3,TX,2
213,213,1,5,1,5,4,4,4,3,4,4,3,3,A,1,2,C,4,4,NJ,1
214,214,3,2,4,1,3,2,3,3,3,3,1,1,C,2,0,A,1,4,PA,0
215,215,1,2,1,3,3,3,3,1,0,4,0,0,C,0,2,D,2,4,TX,0
216,216,2,5,4,3,2,1,3,3,4,4,3,1,A,2,1,E,5,3,IL,1
217,217,10,3,3,3,3,3,0,0,4,0,0,0,C,0,2,F,0,1,AZ,1
218,218,1,3,3,3,3,3,2,2,2,0,0,0,C,0,0,D,0,0,WV,0
219,219,5,3,1,2,2,3,3,3,3,3,4,4,A,2,2,A,1,0,TX,3
220,220,1,1,1,1,3,5,4,1,4,4,3,1,B,1,2,A,4,4,NJ,1
221,221,1,0,0,0,0,0,0,1,1,0,0,0,C,0,0,E,0,0,MS,3
222,222,1,5,5,4,5,5,3,3,3,4,2,3,A,2,2,A,1,0,CA,2
223,223,9,4,5,4,5,3,3,4,4,3,4,4,C,2,2,C,3,0,CA,2
224,224,1,2,2,3,0,0,2,1,1,3,3,3,C,1,3,A,1,0,CT,1
225,225,1,1,1,4,4,4,3,3,1,4,4,4,C,1,2,C,3,0,FL,1
226,226,9,3,3,3,2,4,3,1,3,4,4,4,A,1,2,D,2,4,NY,0
227,227,6,4,4,4,4,4,4,4,3,3,2,2,C,1,1,A,4,4,SC,0
228,228,10,1,1,1,3,4,1,1,1,3,3,3,B,1,2,C,4,0,NY,1
229,229,1,4,5,3,3,2,3,4,3,3,1,3,C,2,1,C,1,0,CA,1
230,230,5,1,1,5,3,3,1,1,1,3,3,2,A,1,2,E,4,0,LA,0
231,231,1,3,2,2,3,3,3,0,0,0,0,0,C,0,2,C,2,2,CA,0
232,232,10,5,4,5,5,5,4,4,4,4,4,4,A,2,2,A,3,3,GA,2
233,233,5,1,1,1,4,3,0,1,1,2,1,1,A,2,1,F,1,0,NE,0
234,234,5,2,2,4,3,3,3,3,2,3,3,3,C,1,3,D,4,2,MA,0
235,235,1,5,3,5,5,5,2,4,4,0,1,1,B,3,2,E,1,0,LA,0
236,236,6,1,1,2,5,5,4,1,3,3,3,3,C,2,3,C,5,0,CA,1
237,237,9,5,4,5,5,5,4,2,3,4,3,3,C,2,3,D,3,4,NC,1
238,238,10,5,5,4,5,4,4,4,4,4,3,3,C,2,2,C,2,3,CA,2
239,239,3,5,5,5,5,5,4,2,4,4,4,4,C,1,3,C,5,0,TX,2
240,240,1,0,0,0,0,2,0,1,4,4,0,1,C,1,3,D,3,0,TX,0
241,241,5,5,5,5,5,5,4,4,4,1,3,3,C,3,3,C,5,3,MD,0
242,242,6,3,4,4,0,4,3,3,3,0,0,0,C,2,2,D,1,0,NY,2
243,243,2,5,5,5,5,4,4,4,4,4,3,4,B,3,3,C,1,4,CT,1
244,244,1,4,4,5,5,4,2,1,3,3,2,3,C,2,2,A,5,0,CA,2
245,245,1,2,2,4,4,4,4,2,3,4,4,4,C,1,2,F,3,4,CO,1
246,246,1,5,4,5,5,5,3,3,2,1,1,3,B,2,3,C,3,2,FL,1
247,247,6,2,2,4,3,3,4,3,3,3,4,3,C,1,3,D,3,2,GA,0
248,248,2,5,4,5,4,4,3,3,3,3,2,1,A,2,2,C,5,3,CA,2
249,249,1,2,1,2,4,4,3,2,1,4,3,3,B,2,2,C,2,4,GA,0
250,250,1,1,1,4,4,4,4,3,3,4,4,4,C,1,3,B,4,0,DE,1
251,251,7,2,2,4,2,4,2,1,2,3,3,3,C,1,1,E,4,0,AL,0
252,252,1,3,3,3,3,3,3,2,0,0,0,0,C,0,3,F,3,0,CA,0
253,253,2,2,2,4,4,4,3,1,2,0,3,3,C,2,2,C,2,0,IL,2
254,254,7,3,3,4,3,3,3,3,3,0,0,0,C,0,2,D,2,0,GA,0
255,255,1,1,1,4,4,4,3,3,3,3,3,3,C,1,2,D,5,0,AR,1
256,256,2,3,4,3,4,3,4,3,4,3,2,1,B,2,0,D,2,0,NE,0
257,257,1,5,5,5,5,5,4,3,4,3,3,4,A,2,2,C,5,4,NY,3
258,258,6,1,4,3,2,2,4,2,3,0,2,4,B,2,3,A,1,2,FL,3
259,259,5,4,4,4,4,4,1,1,1,4,1,1,B,1,1,E,1,4,NC,0
260,260,10,3,3,5,5,3,4,3,3,1,1,1,C,2,1,A,2,0,VA,1
261,261,1,4,4,4,4,4,3,3,3,2,2,2,C,2,2,C,3,0,CA,3
262,262,8,5,3,3,3,2,4,3,3,2,3,3,A,3,2,D,3,1,CA,0
263,263,7,3,2,4,4,3,0,2,1,2,3,3,C,2,1,D,2,3,SC,1
264,264,2,2,4,4,3,2,3,3,3,3,4,3,B,1,1,D,4,2,AL,0
265,265,5,2,2,2,3,3,3,0,4,0,0,0,A,1,2,F,2,4,ID,0
266,266,3,5,5,5,5,5,4,4,4,4,4,4,B,3,3,A,4,0,TX,0
267,267,3,4,2,4,1,4,3,2,3,3,1,4,B,0,2,B,2,2,FL,2
268,268,6,3,3,3,3,4,3,3,4,2,2,4,C,1,2,B,3,0,NC,0
269,269,1,2,1,2,4,4,4,3,4,4,4,4,A,1,3,F,1,2,VA,2
270,270,2,1,1,1,1,3,1,2,3,2,1,2,A,0,2,B,1,3,VA,0
271,271,8,5,5,5,5,5,3,3,3,3,3,3,A,2,1,A,2,0,CA,2
272,272,1,3,3,3,3,3,0,2,0,0,0,0,C,0,0,E,0,4,GA,1
273,273,8,4,4,5,5,4,3,2,1,1,1,4,B,1,2,B,2,3,NY,1
274,274,5,4,3,3,4,4,2,2,2,2,3,3,A,1,2,A,3,3,TN,0
275,275,1,4,3,4,4,4,3,3,2,2,0,0,C,2,1,D,2,0,OH,1
276,276,2,4,4,5,4,4,3,3,3,3,3,3,B,3,2,C,5,3,TX,3
277,277,10,4,3,5,5,0,4,3,3,1,1,1,C,0,3,A,3,0,OR,0
278,278,1,5,5,5,5,5,4,4,4,4,4,4,B,3,3,A,0,4,AL,0
279,279,8,4,3,4,3,3,3,3,3,2,3,3,B,2,2,C,1,1,NY,2
280,280,8,1,1,3,3,4,4,4,3,3,4,4,B,1,1,B,5,3,NY,2
281,281,5,5,5,5,5,5,4,4,4,1,1,1,B,3,3,A,5,4,FL,1
282,282,6,4,4,5,4,4,4,3,3,3,3,3,B,2,3,C,2,1,IL,1
283,283,1,5,5,5,5,5,4,4,4,3,3,2,A,2,1,A,2,0,AZ,2
284,284,8,5,4,3,4,4,4,3,3,3,4,2,B,2,1,C,4,3,CA,2
285,285,10,5,4,5,3,5,4,4,4,4,4,4,A,3,3,C,4,3,NY,1
286,286,10,5,5,5,4,5,4,4,4,4,3,2,A,3,3,A,4,0,TX,2
287,287,1,1,1,1,1,1,0,1,0,4,4,0,C,1,3,D,1,4,OH,0
288,288,8,4,4,4,4,4,3,3,3,3,3,3,B,2,2,C,2,0,IL,1
289,289,7,4,4,5,5,3,3,3,4,3,3,3,B,2,2,C,3,4,NJ,0
290,290,1,5,4,5,4,4,4,2,3,1,4,2,A,3,1,B,2,1,PA,0
291,291,8,5,3,5,5,4,4,4,4,2,3,1,C,2,3,C,2,0,NY,1
